Session:,,Contributed,Title:,E-learning in the Context of Kazakhstan Society: Did We Miss the Information Train?,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Board Room,Date:,"Monday, Jan. 23",<b> Time: </b>,6:30PM,<b> Author: </b>,"Laura Arykbayeva, Kazakhstan Institute",<b> Co-Author(s): </b>,None,"E-learning stands for learning through electronic applications and processes, which transfers information and knowledge through time and space. In Kazakhstan today it seems that e-learning is mostly successful among youth familiar with computer technologies, understanding advantages of the information age. The rest of the society seems to stay away from new trends, demonstrating no reaction at all. We explain this from two positions. Firstly, e-education is not applicable for those who have no knowledge of information technologies. And secondly, there is a complex combination of distrust to current education system due to decreasing quality of it, and initial ignorance of e-learning. In a flash, universities were among the first who adapted e-learning. Trying to copy international teaching practices, but with limited resources, they basically helped to create an economic gap and polarize Kazakhstan society into those who have access to information versus non-users, as in the H.G. Wells' futuristic novel about society represented by ""hunters"" and ""victims."" The questions here are: Is the effectiveness of e-learning correlated to the access to information? Would its effectiveness increase, if e-learning were introduced on a wide scale? Specific steps should be taken so e-learning will not become another political idea. Will Kazakhstan society, which started its globalization process almost twelve years ago, accept e-learning and be able to solve questions that the 21st century is putting in front of it?",None
Session:,,Contributed,Title:,Information Computer Technologies in Creative Hands-On Activities and Physics Tricks*,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 4,Date:,"Monday, Jan. 23",<b> Time: </b>,7:15PM,<b> Author: </b>,"Alexander Kazachkov, Univ. of Northern Colorado",<b> Co-Author(s): </b>,"Courtney Willis, John C Moore, Terry Scott, Tetyana Ignatova","A series of educational activities are presented as practiced with high school through college students in the Summer Research Programs at the MAST Institute at the University of Northern Colorado. The focus was to enforce the instructive impact of engaging experimental problems by advanced measurements and virtual experiments. Technologies involved included GPS units, Vernier sensors, digital video cameras, etc. Obtained experimental results were computer-processed by the student, who also contributed into design of computer animations to explain the intriguing observed phenomena (""motional"" visual illusions and other).",*Sponsored by Courtney Willis
Session:,,Contributed,Title:,Student-Activating Exercises in Teaching Electromagnetic Field Theory,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 4,Date:,"Tuesday, Jan. 24",<b> Time: </b>,9:30AM,<b> Author: </b>,"Ari Sihvola, Helsinki Univ. of Tech.",<b> Co-Author(s): </b>,Johanna Leppvirta,"The basic electromagnetic field theory forms a part of the core of engineering education in the Electrical Engineering department of the Helsinki University of Technology, Finland. Around 250 students yearly take these classes. Being in charge of the courses is obviously challenging. Abstract concepts, heavy mathematics, difficulties in visualizing electromagnetics and large classes force the teacher to revise his/her educational methods and teaching strategies. In this discourse, we will share experiences in field theory teaching, using various methods where the students have more active and independent role in the learning process. Students' learning processes are activated by homework which aims to develop problem-solving abilities, problem-based group projects and providing computer-aided learning materials, i.e., animations and simulations to support learning.",None
Session:,,Poster,Title:,Stimulations for Students To Learn through the Study Record Cards,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Explorers Hall,Date:,"Monday, Jan. 23",<b> Time: </b>,8:00AM,<b> Author: </b>,"Takuyuki Uragami, Okayama Univ. of Science",<b> Co-Author(s): </b>,None,"Students individually record every time they attend the lecture class on physics on the Study Record Cards their studies, how they got the ideas, what they associated with, which fact they found intriguing, where they wished to review, when they felt to check it more closely, and so. While they fill in the cards individually, the lecturer reads some of the encouraging contents for all of the class to find sometimes most of students nodding to and confirming the situations of physics learning and study attitudes of others described in the contents. As a result of process from individual response to public resonance, students involved were stimulated to study, and they showed good results for the final at the end of the semesters. The conditions for occurrence of the class resonance have been drawing our attention. When they learn physics, they do the laws, equations, experiments, observations, interpretations, presentations, and applications; at the same time, we tried to lead them to devise individually the strategy and tactics for how to study.",None
Session:,,Poster,Title:,All the Data in the World,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Explorers Hall,Date:,"Monday, Jan. 23",<b> Time: </b>,8:00AM,<b> Author: </b>,"Michael J Raddick, Johns Hopkins Univ.",<b> Co-Author(s): </b>,Carol C Christian,"We will describe how teachers can access all the world's astronomy data through the tools of the National Virtual Observatory. The NVO is providing online services to share data across the Internet<0x2014>data from many different instruments, at all wavelengths of the electromagnetic spectrum. The NVO's scientific plan has focused on making research easier and better by giving scientists easy access to more data than ever before. Similarly, the NVO's education and public outreach (EPO) plan focuses on improving existing EPO projects by providing them with free access to exactly the same high-quality data. We will describe the NVO's EPO partner projects, and demonstrate existing lesson plans that use NVO's tools and services to provide data. We will also provide suggestions and technical contacts for EPO developers who want to include NVO tools and services in their programs.",None
Session:,,Contributed,Title:,Curricular Transfer of Tribocharging of Sand in Zero-g (WYP),Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Board Room,Date:,"Tuesday, Jan. 24",<b> Time: </b>,9:30AM,<b> Author: </b>,"Nathan Unterman, Glenbrook North H.S.",<b> Co-Author(s): </b>,Lynne Zielinski,An electrostatics experiment designed by students was flown on the NASA C-9 microgravity laboratory as part of the World Year of Physics observance. This experiment examined triboelectric partical interactions and can be applied to basic electrostatic phenomena. Classroom transfer of activities arising from this project in electrostatics will be discussed.,None
Session:,,Contributed,Title:,Successes with Polynesian Conceptual Physics University Students,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Board Room,Date:,"Monday, Jan. 23",<b> Time: </b>,7:30PM,<b> Author: </b>,"Michael Weber, BYU-Hawaii",<b> Co-Author(s): </b>,None,"First-year Polynesian students at BYU-Hawaii encounter many culture-based challenges, some of which lead to poor academic performance. In order to help our first-year Polynesian students succeed academically, in 2003 BYU-Hawaii instituted the Freshman Learning Community (FLC) program. In each FLC, the students take three linked classes, one of which is conceptual physics. I will discuss the FLC, and the results achieved by the Polynesian conceptual physics students.",None
Session:,,Contributed,Title:,Results of Tribocharging of Sand in Microgravity (WYP),Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Board Room,Date:,"Tuesday, Jan. 24",<b> Time: </b>,9:15AM,<b> Author: </b>,"Lynne Zielinski, Glenbrook North H.S.",<b> Co-Author(s): </b>,Nathan A Unterman,"Frictional charging of small particles has been well documented in forest fire ash plumes, volcanic eruptions, dust devils, and other small particulate phenomena. Applications of this experiment extend to interstellar dust, protostars, dust in low gravity environments such as Mars, and protoplanetary processes. The behavior of these particles in smaller than one-g environments is not well understood. An experiment was designed by students and flown on the C-9 as part of the World Year of Physics. Triboelectrically charged quartz particles were placed in a uniform electric field to study their interactions. Concept, design, fabrication, flight, and results will be discussed in this session.",None
Session:,,Invited,Title:,Teaching Science Online: Challenges and Opportunities,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 13/14,Date:,"Tuesday, Jan. 24",<b> Time: </b>,9:30AM,<b> Author: </b>,"Christina Sax, Univ. of Maryland",<b> Co-Author(s): </b>,None,"Colleges and universities have turned to online education to meet the demands imposed on higher education by non-traditional students, technology, capacity, and workforce development. This shift to online education has resulted in changing curricula, pedagogical strategies, and teaching and learning modalities. Teaching science online presents a unique set of challenges and opportunities for both students and faculty. This paper will discuss the barriers to teaching and learning science online, as well as the co-existing opportunities for students, faculty, and institutions. This paper will also describe the University of Maryland University College's (UMUC) experiences since 1998 with 22 online science courses and over 33,000 online science enrollments. This includes an overview of UMUC's lessons learned with regard to the unique needs of online science students, and an integrated approach to online course development, student support, assessment, faculty training and mentoring, and security and quality assurance.",None
Session:,,Invited,Title:,The Windy Auroral Atmosphere,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 1,Date:,"Wednesday, Jan. 25",<b> Time: </b>,1:30PM,<b> Author: </b>,"John Craven, Geophysical Institute",<b> Co-Author(s): </b>,None,"Observers of colorful auroral displays in Alaska may bask in the local ambiance of the moment, but more than the creation of light is happening within the auroral atmosphere. It is not the simple, static thermosphere of diffusive equilibrium, but a place of strong horizontal winds and impressive gradients in flow direction with increasing altitude. And there are vertical winds that mix the various constituents to alter their fractional contributions to the local density. One mechanism for pushing air upwards is buoyancy, from auroral heating by energetic particle precipitation (the primary auroral electrons) and Joule dissipation. Detection of the winds with sounding rockets will be demonstrated and how these data can be incorporated in mathematical tests via the continuity equation will be discussed.",None
Session:,,Poster,Title:,Hawaii Students' Comet Tempel 1 Research Projects,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Explorers Hall,Date:,"Monday, Jan. 23",<b> Time: </b>,8:00AM,<b> Author: </b>,"Mary Ann Kadooka, Univ. of Hawaii Institute for Astronomy",<b> Co-Author(s): </b>,None,"The NASA Deep Impact mission provided the perfect opportunity for our students to conduct authentic astronomy and astrobiology research. The students have used the professional 2.0 meter Faulkes Telescope North (FTN) located on Haleakala, Maui, to investigate the comet's properties before, during, and after the impact. Prior to the actual July 3, 2005, encounter between the impactor and the comet, the students learned about comets and telescope images. During the Maui workshop at encounter, they were taught how to develop observing plans and to hone their image processing skills. Subsequently, the follow up has been crucial to provide students with the necessary resources to continue working on their projects. The process of learning to do remote observing with FTN, to use software for image processing, to assist students with analysis of images, and continuous mentoring will be described. Exciting project results will be shared.",None
Session:,,Contributed,Title:,Can Writing and Writing Instruction Aid Learning in Physics?,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 2,Date:,"Monday, Jan. 23",<b> Time: </b>,6:30PM,<b> Author: </b>,"Dedra Demaree, Ohio State Univ.",<b> Co-Author(s): </b>,"Catherine Gubernatis, Gordon Aubrecht, Scott Franklin, Lisa Hermsen",Members from both the Physics and English departments at the Ohio State University and Rochester Institute of Technology are involved in an ongoing study addressing issues related to writing activities in the physics classroom. These activities are unique in that they include explicit writing instruction in the physics classroom since writing is context-dependent. Some of the questions that we attempt to answer are: How do writing exercises compare to traditional activities (such as labs) in terms of helping students gain content knowledge? Is there a difference in the quality of physics content in student writing between those who have explicit writing instructions and those who do not? What can we say about the correlation between the quality of physics content and the quality of writing from an English perspective? This talk will discuss some specific studies aimed at addressing these questions and present an overview of our most recent findings.,None
Session:,,Invited,Title:,Noctilucent Clouds: Ice Clouds in the Alaskan Summer,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Cook Hall,Date:,"Monday, Jan. 23",<b> Time: </b>,9:00PM,<b> Author: </b>,Richard Collins,<b> Co-Author(s): </b>,None,"Noctilucent clouds are the highest clouds on Earth. Noctilucent clouds form in the summer near 80 km in the polar regions. The clouds form in a region of the atmosphere that is colder in summer than winter. These clouds have been studied since the late 1800s, and were one of the first indicators that the atmosphere extended to such heights. More recently they have attracted attention as an indicator of global change. This talk will present an overview of these clouds and discuss laser radar (or lidar) observations that have been made in Alaska by faculty and students at the University of Alaska Fairbanks. The talk will cover the physics of the clouds, the observational methods and challenges, and the environmental science questions associated with these clouds.",None
Session:,,Contributed,Title:,Physical Science Professional Development Programs for K-12 Teachers*,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 2,Date:,"Monday, Jan. 23",<b> Time: </b>,10:30AM,<b> Author: </b>,"Robert Endorf, Univ. of Cincinnati",<b> Co-Author(s): </b>,"Kathleen M. Koenig, Don Axe, Patricia Witson","Physical Science by Inquiry programs have been conducted at the University of Cincinnati for inservice K-12 teachers during each of the past 10 summers. More than 300 teachers have successfully completed a four-week, 120-hour summer workshop for grades 5-12 teachers or a two-week, 60-hour summer workshop for grades K-5 teachers. The summer workshops consist of intensive graduate courses using modules from Physics by Inquiry.","* Supported by The Improving Teacher Quality Program administered by the Ohio Board of Regents. 1. L.C. McDermott and the Physics Education Group at the University of Washington,"
Session:,,Invited,Title:,Development of a Computer-Based Resource for Inclusion Science Classrooms,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Space 1,Date:,"Tuesday, Jan. 24",<b> Time: </b>,9:30AM,<b> Author: </b>,"Julia Olsen, Univ. of Arizona",<b> Co-Author(s): </b>,None,"Current instructional issues necessitate educators start with curriculum and determine how educational technology can assist students in achieving positive learning goals, functionally supplementing the classroom instruction. Technology projects incorporating principles of situated learning have been shown to provide effective framework for learning, and computer technology has been shown to facilitate learning among special needs students. Students with learning disabilities may benefit from assistive technology, but these resources are not always utilized during classroom instruction: technology is only effective if teachers view it as an integral part of the learning process. The materials currently under development are in the domain of earth and space science, part of the Arizona 5-8 Science Content Standards. The concern of this study is to determine a means of assisting inclusive education that is both feasible and effective in ensuring successful science learning outcomes for all students whether regular education or special needs.",None
Session:,,Contributed,Title:,Cosmic Ray Research Project,Meeting:,"2006 AAPT Winter Meeting: Anchorage, AK",Location:,Board Room,Date:,"Tuesday, Jan. 24",<b> Time: </b>,10:00AM,<b> Author: </b>,"Jeffery Chorny, Notre Dame Univ.",<b> Co-Author(s): </b>,None,"The earth is constantly bombarded from tiny particles called Cosmic Rays. These tiny particles are naked to the eye but can be detected from sophisticated detectors. The search for where these little particles originate will help us study the universe. The following project gives an overview of setting the experiment up using the computer board developed at FERMI-Lab. The process in collecting and analyzing cosmic rays is very time consuming, but the ultimate goal is to discover their energies an origin. The detector's used in this experiment are briefly explained in this but can be further researched on the website. The following equipment was used in this experiment: DAQ Card from FERMI Lab, HyperTerminal on the computer, and the website Cosmic Ray e-Lab developed at FERMI. This experiment is still a work in progress and hopefully will be fully developed by the end of summer 2006.",*Sponsored by Beth Marchant
