Session:,Favorite Activities in the TYC Classroom,Poster,Title:,Failing the Test,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,MI League Room 4,Date:,,<b> Time: </b>,,<b> Author: </b>,"David Weaver, Chandler-Gilbert Community College",<b> Co-Author(s): </b>,None,"I am a testing heretic? I believe that grades (and, therefore, tests) are anachronistic and do not truly measure learning. Furthermore, tests exist primarily in the world of education and also in certification exams. My 3.71 GPA (derived mostly from exams) did not indicate how good of a physicist I might be. Good scores on MCAT or LSAT don't assure excellent doctors and lawyers. I passed both Cisco and Novell certification exams and I assert that my passing scores did not measure my ability to be a good network administrator. If tests don't measure authentic learning and don't reflect real life (can't cram for a paycheck), why use them? I don't, should you?",None
Session:,What to Teach After Newtonian Mechanics,Contributed,Title:,What Else Should Students Learn in Introductory Physics?,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1300,Date:,,<b> Time: </b>,9:10AM - 9:20AM,<b> Author: </b>,"Analia Barrantes, Physics Department, MIT",<b> Co-Author(s): </b>,"David E. Pritchard, Brian Belland","Starting with interviews, we developed relatively orthogonal responses to the question ""what should we teach besides the current syllabus topics for nonphysics majors?"" Teachers at AAPT meetings, researchers at an Atomic Physics Gordon conference, and at PERC08 were polled as to which responses they would select for their course. All instructors rated ""sense-making of the answer"" very highly and expert problem solving highly. PER'ers favored epistemology over problem solving, and atomic researchers ""physics comes from a few principles."" All students at three colleges had preferences anti-aligned with their teachers, preferring more modern topics, and the relationship of physics to everyday life and to society (the only choice with instructor agreement), but not problem solving or sense-making. Conclusion #1: we must show students how 17th-century physics is relevant to their world. Conclusion #2: significant course reform must start by reaching department-wide consensus on what to teach and how to hold students' interest.",None
Session:,Favorite Activities in the TYC Classroom,Poster,Title:,Changing How I Cover Lenz's Law,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,MI League Room 4,Date:,,<b> Time: </b>,,<b> Author: </b>,"William P Hogan, Joliet Junior College",<b> Co-Author(s): </b>,None,I've recently made some changes to how I approach Lenz's Law in my algebra/trig based introductory course. I will discuss the changes I have made and how my students have responded. I hope this talk will lead to a discussion with those in attendance about how others approach this topic.,None
Session:,Favorite Activities in the TYC Classroom,Poster,Title:,Project-Based Physics Potpourri,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,MI League Room 4,Date:,,<b> Time: </b>,,<b> Author: </b>,"David Weaver, Chandler-Gilbert Community College",<b> Co-Author(s): </b>,None,"I've presented numerous posters as well as a number of contributed and invited talks at national AAPT meetings about my use of Project Based Physics (PBP) in the physics classroom. This poster will consist of project descriptions for most of the projects I've used over the last 15 semesters along (with a collection on USB drive for you to copy to your computer if you wish, and you can leave me files for your projects that I might be able to use). I will, of course, be happy to explain why and how I do PBP, but this poster is focused on the ""what.""",None
Session:,Conceptual Understanding & Reasoning,Poster,Title:,Examining Students Understanding of Lenz's Law and Faraday's Law,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Casey Sanchez, California State University Fullerton",<b> Co-Author(s): </b>,Michael Loverude,"Magnetic induction has been known to be a particularly difficult concept in introductory physics. In this project, we build upon various pieces of scholarly work to construct a survey to probe the difficulties students have with magnetic flux in regards to Lenz's Law and Faraday's Law. The survey was administered to students in algebra-based and calculus-based introductory courses in electricity and magnetism at CSUF. This presentation will show several student responses and examine the reasons why students have difficulties comprehending the material. Although the preliminary version of the survey identifies several difficulties students have, the student responses demonstrate that a revision is needed to better ascertain specific difficulties.",Research supported in part by CSUF LSAMP program and McNair Fellowship. Casey Sanchez sponsored by Michael Love
Session:,Upper Division,Poster,Title:,Visualizing Proper Time in Special Relativity: The Accelerated Light-Clock,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,Roberto B Salgado,<b> Co-Author(s): </b>,None,"By supplementing worldlines with light-clocks and tracing the spacetime paths of the associated light rays, we obtain a visualization of the ticks of these clocks. After a brief review of our earlier work on visualizing proper time for piecewise-inertial observers, we present an animated visualization of the proper time for uniformly accelerated observers.",http://physics.syr.edu/courses/modules/LIGHTCONE/LightClock/ has animations for the piecewise-inertial observers
Session:,Student Conceptual Difficulties: Introductory and Upper-Level Topics,Contributed,Title:,Student Understanding in Upper-division Physics and Chemistry Courses Covering Thermodynamics,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,9:40AM - 9:50AM,<b> Author: </b>,"Michael E Loverude, California State University Fullerton",<b> Co-Author(s): </b>,None,"As part of a continuing project of research and curriculum development in the context of upper-division courses in thermal physics, we have performed extensive studies of student understanding in the context of an upper-division course in thermodynamics and statistical physics at CSUF. Recently, we extended this work to include an upper-division course in physical chemistry. The first semester of the two-semester physical chemistry course at CSUF focuses on thermodynamics and is similar in structure and enrollment to the corresponding course in the physics department. While the topics of the two courses overlap considerably, student populations and disciplinary focus can be quite different. For this presentation, we examine responses to questions posed to students in the two courses.",Supported in part by NSF grant DUE-0817335.
Session:,Physics Bazaar,Poster,Title:,Music in Motion: Activities Using Musical Instrument Design to Teach Freshman Science and Mathematics,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,CC Little 1528,Date:,,<b> Time: </b>,4:30PM - 6:00PM,<b> Author: </b>,"Robert J Culbertson, Arizona State University",<b> Co-Author(s): </b>,None,"A project to integrate science, mathematics, and English for incoming university freshmen was begun in fall 2008 by an interdisciplinary team consisting of physics, mathematics, education, engineering, and music faculty. A physical science course, the lead course in this project that consisted of an 11-credit block of connected science, math, and English composition courses called a Learning Community (LC) included a laboratory component where students carried out construction projects on the theme of sound and musical instruments. Initially, the course cluster was offered to non-STEM freshmen in liberal arts and science majors, but in fall 2009 pre-service education majors will be recruited. Beginning with simple harmonic motion, the projects quickly progressed into wave motion, standing waves, and applications to musical instruments. Several working instruments were constructed from inexpensive and readily available materials, and the final project involved the design, construction, and demonstration of a unique musical instrument. Several examples of projects that can be used in a wide range of classroom environments will be given.",Sponsored by NSF No. 07118937
Session:,Implementing & Evaluating Curriculum,Poster,Title:,Highschool Physics Curriculum Reform and Its Impact in NingXia China,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,Yibing Zhang,<b> Co-Author(s): </b>,"Bingxun Yang, Chaohong Cheng, Lingfang Jing, Cheng Wang","China started new curriculum reform in high school science courses five years ago, and Ningxia, which is a minority populated state, is one of the first experimental areas to implement the new curriculum. The high school students who have gone through these new courses started to enter colleges and universities in 2007. By comparing students going through the old and the new curricula, we study how students' knowledge and abilities in physics are influenced by the curriculum reform. Using multiple instruments including physics concept tests and general reasoning tests, we collected data from freshman to senior-level college students in Ningxia University. In this poster, we will discuss the changes on students' physics knowledge, and their abilities in posing questions, conducting scientific inquiry, and reasoning.",None
Session:,Best Practices for Teaching with Technology,Contributed,Title:,Adopt-a-Physicist: Using Technology to Help Students Explore Career Options,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1400,Date:,,<b> Time: </b>,1:55PM - 2:05PM,<b> Author: </b>,Kendra Rand,<b> Co-Author(s): </b>,Lyle Barbato,"Physics degree holders have extremely varied careers and career paths--from rocket scientist to science writer to medical physicist. Since 2006, the Adopt-a-Physicist program has aimed to share the career possibilities a physics degree can bring by connecting high school physics classes with physics graduates through online discussion boards. Over a three-week period, students engage in open and informal conversations with ""adopted"" physicists about life, physics, and careers. We will discuss the program's position as one of many online programs that use technology to help students explore career options and its initial evaluation through program surveys from 2006-2009 and interviews with past participants. We will also discuss plans for a more rigorous assessment of the program's broader impacts, including a discussion of its affect on the attitudes of teachers, students, and physicists involved in the program.",None
Session:,Teacher Training,Poster,Title:,Elementary Teachers' Analysis of Energy Transformations in their Own Units,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Lezlie Salvatore DeWater, Seattle Pacific University",<b> Co-Author(s): </b>,"Hunter Close, Eleanor Close","Elementary teachers came to SPU for a recent week-long workshop in order to learn more about energy transformations. We chose to take an approach to the professional development that focuses their content learning on their own district-selected science units. This approach demonstrates the universal applicability and flexibility of the energy transformation model (by applying it to many different and varied scenarios), and generates buy-in from the teachers by taking their instructional materials seriously. Applying the energy transformation model to so many ""messy"" scenarios also illustrates to the teachers that the model can be faithfully and correctly applied without generating only one right answer to each and every question, which turns out to be useful for helping the teachers learn how to open up dialogue during science instruction in the elementary classroom. A variety of examples of teachers' work from the course will be presented.",This work is supported in part by the NSF grant DRL-0822342.
Session:,"Students' Reasoning, Understanding, and Mental Models",Contributed,Title:,TheSemantics of,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,5:45PM - 5:55PM,<b> Author: </b>,"Jos P. Mestre, University of Illinois at Urbana Champaign",<b> Co-Author(s): </b>,"David T. Brookes, Elizabeth A. L. Stine-Morrow","In previous research we showed how a timed reading paradigm could be used to examine the mental models that students construct while reading physics passages. We now present follow-up data from think-aloud protocols and exit interviews. To probe non-Newtonian students' mental models, we asked students to think aloud while reading passages about Newton's third law, energy, and momentum. After the think-aloud phase, we asked students to describe further their understanding of what they read. These data reveal that students draw on a meaning of force from everyday language. Within this meaning, force is defined as a property of an object that can be related to both its mass and velocity. Students argue that larger and/or faster moving objects exert more force because they have more force.",None
Session:,Favorite Activities in the TYC Classroom,Poster,Title:,Does this Compute?,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,MI League Room 4,Date:,,<b> Time: </b>,,<b> Author: </b>,"David Weaver, Chandler-Gilbert Community College",<b> Co-Author(s): </b>,None,"I've long been intrigued by the various presentations on Computational Physics. Even when TYC colleagues (such as Martin Mason from Mt. SAC) talk about it, there has been an impedance mismatch for me and my students... I only teach the algebra-based course and most of the other examples are at a higher level. I decided to attempt to use Excel and VPython at a level approachable to high school and introductory college courses. Come by to see how I did.",None
Session:,Research Based Studies on Writing to Learn: From the Fine Grained to the Large Scale,Panel,Title:,Language and Communication in Physics,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,CC Little 1528,Date:,,<b> Time: </b>,4:15PM - 6:00PM,<b> Author: </b>,David T. Brookes,<b> Co-Author(s): </b>,None,"Physicists communicate with each other and with their students using many different representations. One of these is spoken and written language. In this talk I will give a brief overview of the functions of language in physics. In particular, language performs two major roles. 1) Language serves as a means of modeling the world and communicating physical models. 2) Language functions to encode and communicate discourse-level messages. Both of these functions of language are critical to the success of the physics field. However, many of the subtle details of how physicists communicate remain tacit, and only implicitly understood. Examining the role of language at both the semantic and discourse levels can help us understand some of the hidden obstacles our students face as they learn physics. I will highlight some linguistic difficulties our students may be experiencing in the physics classroom.",None
Session:,Introductory Physics,Poster,Title:,The Usefulness of Mathematics Pre-tests in Introductory Calculus-Based Physics Courses,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Michael F Weber, BYU Hawaii",<b> Co-Author(s): </b>,None,"At BYU Hawaii, a prerequisite for Physics 121 (calculus-based mechanics) is one semester of calculus. However, prior to 2007, each semester a large number of Physics 121 students earned D and F grades due, in part, to poor recall and application of previously learned principles of algebra, trigonometry, and calculus. Since 2007, each Physics 121 student has been required take a mathematics pre-test during the first week of classes. If a student does poorly on the pre-test, the student must either: 1) take a two-week mathematics review course and then take and pass another pre-test, or 2) drop Physics 121 and learn the relevant mathematics before registering again for Physics 121. I will describe our mathematics pre-test, our two-week mathematics review course, and our success with this program.",None
Session:,Conceptual Understanding & Reasoning,Poster,Title:,The Concept of Vector Direction Among Entering Students in a Mexican University,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Genaro Zavala, Tecnologico de Monterrey",<b> Co-Author(s): </b>,Pablo J. Barniol,"This contribution will present the details of a study among students entering a Mexican university in which the main objective was to investigate how students understand the concept of direction of a vector. The study includes a pre-test, interviews, and a post-test. Part of a previous study [1] among American students was used to design the evaluation tools in this study. From a previous contribution [2], we will show that there are similarities of understanding vectors, but also some differences between American and Mexican students. One of the differences is related to the concept of direction. We will show that language and cultural issues play a role in this understanding.","1. Ngoc-Loan Nguyen and David E. Meltzner, ?Initial understanding of vector concepts among students in introduct"
Session:,Problem Solving,Poster,Title:,Examining Student Problem Solving in the Context of Model-Based Instruction,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Daniel R. Able, Purdue University",<b> Co-Author(s): </b>,"Lynn Bryan, Wendi Wampler, Mark Haugan, Greg Robison","This study explores how students approach problem solving while taking a course using Matter & Interactions (Chabay & Sherwood, 2007). This first-year calculus-level physics course emphasizes a systematic approach to problem solving that involves constructing models of relevant physical situations and starting from fundamental principles. Student participants in this study were observed working in small groups on whiteboards to solve problems during recitation sessions. Video data was transcribed and analyzed using a rubric developed for this study. The rubric examined student use of fundamental physics principles, system and surroundings, interactions, idealizations and approximations, and mathematical representation and reasoning. The degree to which students' problem solving approaches align with the learning goals of the course will be discussed.",None
Session:,Student Conceptual Difficulties: Introductory and Upper-Level Topics,Contributed,Title:,Investigation of Student Understanding of Vector Direction Concept in a Mexican University,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1210,Date:,,<b> Time: </b>,8:30AM - 8:40AM,<b> Author: </b>,"Genaro Zavala, Tecnologico de Monterrey",<b> Co-Author(s): </b>,Pablo J. Barniol,"The vector concept is used to model almost all physical phenomena; therefore, its understanding should be a key objective of university introductory physics courses. However, it has been shown that students don't have a clear understanding of concepts such as magnitude, direction, and addition of vectors [1]. In a previous contribution [2], we showed that Mexican students have similar difficulties compared to American students. However, we have noticed that in the concept of direction of a vector, in particular, the results are different. In this contribution we are presenting results of a study in which the objective was to investigate Mexican students' understanding of the concept of direction. We will show that the understanding of this concept is related to language and cultural issues.","1. Ngoc-Loan Nguyen and David E. Meltzner, ?Initial understanding of vector concepts among students in introduct"
Session:,Inservice and Preservice Teacher Preparation,Contributed,Title:,Professional Development Through Parallel Teaching and Learning Experiences,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana 1040,Date:,,<b> Time: </b>,10:50AM - 11:00AM,<b> Author: </b>,"Danielle B Harlow, University of California, Santa Barbara",<b> Co-Author(s): </b>,None,One of the goals of the Physics & Everyday Thinking (PET) curriculum is for elementary school teachers to learn that they (and their students) learn science similarly to the ways scientists develop new scientific knowledge. I present a case study of a teacher who taught science to her elementary school students using K-5 science lessons that were intentionally designed to mimic the pedagogical approach of PET while she was taking a PET-based professional development course. Her learning in PET and teaching in her elementary classroom co-created a unique learning experience that allowed her to observe that her students were capable of the type of inquiry-based learning that is promoted in PET. This leads to the hypothesis that teaching lessons that are carefully designed to respond to common ideas of children may help new teachers recognize the potential of such instruction.,None
Session:,Improving the Student Teaching Experience for Future Teachers of Physics,Contributed,Title:,The Effect of Inquiry-Based Early Field Experience on Pre-Service Teachers' Content Knowledge and Attitude Towards Teaching,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1400,Date:,,<b> Time: </b>,4:55PM - 5:05PM,<b> Author: </b>,"Sarai Costley, California Polytechnic University, Pomona",<b> Co-Author(s): </b>,Homeyra Sadaghiani,"As part of a pre-service science course for teachers at California Polytechnic University, Pomona we provided an early field inquiry-based teaching experience. A K-12 science specialist and Cal Poly faculty member worked together to help students develop a formal standards-based lesson plan and present it to a class of 5th grade students in a local elementary school. Data will be presented to demonstrate the effect of the field experience in student content knowledge, science reasoning skills, ability to teach inquiry-based science lessons, as well as their attitudes towards teaching.",Supported in part by Teacher Quality Enhancement (TQE)
Session:,Problem Solving,Poster,Title:,Getting Ready to Learn: The Power of Innovation,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Dana Atrium,Date:,,<b> Time: </b>,8:30PM - 10:00PM,<b> Author: </b>,"Eugenia Etkina, Rutgers University",<b> Co-Author(s): </b>,"Michael Gentile, Anna Karelina, Gregory Suran, Maria Ruibal-Villasenor","Transfer studies have shown that when students struggle to invent a concept and then listen to a lecture or read a text, they are better prepared to learn related new ideas than when the innovation task is omitted. However these studies were conducted in domains other than physics. Do these findings apply to physics? Could labs prepare students to learn? To answer these questions we invited three groups of students to participate in a ""double transfer"" experiment. The first group struggled to re-invent the physical quantity of thermal conductivity; the second conducted a cook-book lab to measure the conductivity of a plastic bottle, and the third conducted an unrelated mechanics lab. After that all groups read the same text describing thermal and electrical conductivity and answered individually the same set of difficult conceptual and quantitative questions. We compared the performance of the three groups by analyzing and contrasting their responses.",The project is sponsored by the NSF grant DRL 0241078.
Session:,High-Performance Computing on the Desktop,Invited,Title:,High Performance Computing in the Physics Classroom: Results from SC08,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1400,Date:,,<b> Time: </b>,9:30AM - 10:00AM,<b> Author: </b>,"David A Joiner, Kean University",<b> Co-Author(s): </b>,None,"Incorporating high-performance computing (HPC) into physics education faces challenges in the lack of curriculum support, hardware support, and software support. For each of these challenges, there are an increasing number of solutions for physics teachers. The SC (SuperComputing) conference education program funded a series of ""pathways to supercomputing"" projects in 2008 to address curriculum across disciplines, including a Physics pathway to address issues of HPC in existing curricula for computational physics. This talk will focus on curricular examples developed for the SC conference in quantum mechanics, statistical mechanics, fluid dynamics, and many-body physics that benefit from the use of HPC, and that are supported by a series of software solutions including the Bootable Cluster CD, GridMathematica, and Easy Java Simulations.",None
Session:,Frontiers in Variable Star Astronomy,Invited,Title:,RR Lyrae Variables and the Formation of the Milky Way Galaxy,Meeting:,"2009 Summer Meeting: Ann Arbor, Michigan",Location:,Chemistry 1200,Date:,,<b> Time: </b>,5:15PM - 5:45PM,<b> Author: </b>,"Horace A Smith, Michigan State University",<b> Co-Author(s): </b>,None,"Many recent models of galaxy formation propose that the Milky Way was built through the accretion of smaller fragments, a so-called bottom-up process. Today the Milky Way is surrounded by a number of small dwarf galaxies. This begs the question: Could the Milky Way have been formed through the accretion of systems similar to those remaining dwarf galaxies? RR Lyrae stars are pulsating old stars in the core helium burning stage of their evolution. With ages of 10-12 billion years, the RR Lyrae stars were, in an earlier phase of their existence, present during the youth of the Milky Way. By comparing the properties of RR Lyrae stars in the halo of the Milky Way to the properties of RR Lyrae stars in the Milky Way's satellite dwarf galaxies, we can address the question of whether the Milky Way halo could have been built through the mergers of many dwarf galaxies similar in properties to the present-day satellite systems. RR Lyrae stars in many of the dwarf galaxies are found to have average properties different from those of RR Lyrae stars in the halo of the Milky Way.",None
