Session:,Astronomy Research at the Small Observatory,Contributed,Title:,Comparison of Standard and Narrow Band Photometry for Stellar Classification and Variable Star Studies,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203AB,Date:,,<b> Time: </b>,2:25PM,<b> Author: </b>,"Kendall Mallory, Point Loma Nazarene University",<b> Co-Author(s): </b>,None,"We will report on undergraduate research projects comparing stellar photometric measurements made in Standard BVR bands with measurement made using narrow Hydrogen alpha, Oxygen III, and Sulfur II bands. We compare measurements made on various stellar clusters and unusual variable stars to study the usefulness of narrow band measurements. Our measurements are made with a high-precision portable stellar photometer used at remote sites and assembled for a reasonable cost. This apparatus should provide undergraduates with many opportunities to complete challenging research projects and analysis of large complex data sets.",None
Session:,Reforming the Introductory Physics Course for Life Science Majors VI,Invited,Title:,Accelerated Integrated Science Sequence: An Experiment in Interdisciplinary Science Education,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200AB,Date:,,<b> Time: </b>,8:30AM,<b> Author: </b>,Scot A. Gould,<b> Co-Author(s): </b>,None,"Accelerated Integrated Science Sequence (AISS) is the centerpiece of an effort by our department to attract science majors to colleges that have traditionally not emphasized the natural sciences. AISS is a year-long, double course with an integrated laboratory component. It covers the material found in the conventional introductory biology, chemistry, and physics courses. Faculty members from the three disciplines team-teach the course simultaneously. The material is organized in the following areas: randomness, structure of materials, energy states of systems and dynamical processes. Fundamental physics principles are introduced through examples from biology and chemistry. Outcomes in biology and chemistry are explained using physical concepts. While the percentage of college applicants who indicate their intention to major in the sciences has not increased, the yield of the accepted students with interest in the sciences now exceeds the average acceptance yield of the colleges.",None
Session:,Reforming the Introductory Physics Course for Life Science Majors VI,Invited,Title:,Where Will Physics Be in the New 2015 MCAT?,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200AB,Date:,,<b> Time: </b>,9:00AM,<b> Author: </b>,"Richard S. Lewis, Pomona College",<b> Co-Author(s): </b>,None,"The Medical College Admission Test (MCAT) has been undergoing a three-year, comprehensive review. As the review process is nearing an end, preliminary recommendations for the revision are starting to be communicated, and a new test is expected to be introduced in the spring of 2015. Students who plan to prepare for a career in medicine generally make up a sizeable portion of students taking physics for the life sciences, and a significant part of the current MCAT has been testing knowledge and use of concepts in physics. Therefore, it may be instructive to consider the preliminary recommendations and discuss the implications for teaching physics for the life sciences.",Juan Burciaga
Session:,Physics Education Research Around the World,Invited,Title:,Teaching the Concept of Center of Gravity Using Educational Workshops,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203C,Date:,,<b> Time: </b>,12:45PM,<b> Author: </b>,Jorge A. Villavicencio,<b> Co-Author(s): </b>,"Juan C. Tapia-Mercado, Pierre A. Pantalen, Jess R. Lerma-Aragn, Luis J. Villegas-Vicencio","In this work we show the learning experiences obtained in educational workshops for teaching the concept of center of gravity, aimed to elementary school students, within the framework of the UABC Science Week. The goal of the workshop is to accomplish significative learning through ludic activities. By performing experimental demonstrations and by means of active learning the student is capable of forming for himself the concept of center of gravity, eliminating common misconceptions about this phenomenon. Finally, using home-made materials the student carries out an experiment with which it reinforces the acquired knowledge.",Please include Juan C. Tapia (juan@uabc.edu.mx) in the invitation letter of Jorge Alberto Villavicencio.
Session:,Reforming the Introductory Physics Course for Life Science Majors VI,Invited,Title:,Toward Better Serving Life Science Students in Introductory Physics,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200AB,Date:,,<b> Time: </b>,8:00AM,<b> Author: </b>,Charles J. De Leone,<b> Co-Author(s): </b>,None,"Insight from physics education research and increased emphasis on quantitative and computational methods in biology has called into question both the content and delivery of the traditional introductory physics course for life scientists. In response to this situation, physics educators have begun to search for better ways to satisfy the needs of future life scientists. This talk aims to explore the space of course modifications that might better serve life science students. Context for this discussion will be the introductory physics course for biologists at California State University, San Marcos. Attention will be paid to the initial design of this course, how it has evolved in the eight years since it was first piloted, and the feedback received from science colleagues outside of physics.",None
Session:,Best Practices for Outreach to Elementary or Middle School Teachers,Contributed,Title:,Design-Driven Professional Development: Educators as Engineers at Cornell University,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 103,Date:,,<b> Time: </b>,2:05PM,<b> Author: </b>,"Lora K. Hine, Cornell University",<b> Co-Author(s): </b>,Erik A. Herman,"Just as students are drawn into projects where designing and creating are fundamental to the learning experience, teachers also crave hands-on critical thinking activities to broaden their teaching abilities and enhance their professional skills. As part of its primary and secondary school outreach efforts, Cornell provides a devoted team of teachers with the necessary resources and guidance to introduce engineering, student-driven design, and innovative thinking into their science classrooms. Teachers involve a cohort of students in science exhibitions to pique their interest and set the tone for scientific exploration and dialogue in preparation for a project-based summer camp held on Cornell's campus. Collaborative planning with these teachers addresses multi-age and multidisciplinary content strands like ""Waves"" or Energy"" that will be central to the summer experience. Classroom implementation strategies are discussed as teachers design, build, and troubleshoot projects. Following summer camp, we provide time to collectively reflect upon the experience.",None
Session:,Wave Nature of Matter,Contributed,Title:,Reproducible Quantized Conductance: A Lab Experiment on the Wave Nature of Matter,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200C,Date:,,<b> Time: </b>,,<b> Author: </b>,"Robert Tolley, Miami University",<b> Co-Author(s): </b>,"Antony Silvidi, Chris Burnett, Khalid F Eid","We demonstrate clear quantized conductance steps in mechanical break junctions (MBJ) based on a gold wire, a springy-steel bending beam, a micrometer, a 1.5V battery, and a Teflon disc that we rotate manually. As the wire is stretched (in steps of less than 1 Angstrom) to the point when it is about to break at a weak point, its resistance increases gradually and eventually follows a stair-case-like shape, which is a hallmark of quantized conductance. The resistance steps are observed at values of 25.8 k?/2n, where n is an integer. The resistance steps are clearer and more distinct for smaller n, in agreement with the Correspondence Principle. The quantization occurs when the wire is thin enough that its diameter is comparable to the de Broglie wave length of the current-carrying electrons and is a direct consequence of confinement. This experiment is designed for sophomore/junior level undergraduate labs on contemporary physics.",None
Session:,Introductory Physics Courses,Contributed,Title:,Acronyms to Encourage Physics Education,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 202AB,Date:,,<b> Time: </b>,9:40AM,<b> Author: </b>,"Shannon A. Schunicht, Texas A&M; University",<b> Co-Author(s): </b>,None,"When instructing classes, physics formulas are continually espoused with applications, historical highlights, and derivations always in the same fashion. Students have other classes, assignments, et.al. For this reason, the study of physics takes second place, if not being discarded altogether. This author came back to school after suffering a severe head injury to make some pragmatic findings to compensate for the residual memory deficits. The most valuable was having each vowel represent a mathematical operation. Using this technique, any formula may be algebraically manipulated into a word for recollected ease, ADDITIONAL LETTERS may be added to enhance a letter combinations intelligibility, but need be CONSONANTS only. Examples include: exCePT i buiLD rabbiTS 4 caTS oN 2 HaTS. Everyone remembers DR. Seuss? This acronym is for the quadratic equation! Sample cards will be distributed, as well as formulas tackled that are submitted.",None
Session:,Posters SPS Undergraduate Research and Outreach,Poster,Title:,Wigner Distributions of the Biharmonic Oscillator and Asymmetric Linear Potential,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Exhibit Hall Foyer,Date:,,<b> Time: </b>,7:30PM,<b> Author: </b>,"Leah J. Ruckle, Davidson College",<b> Co-Author(s): </b>,Mario Belloni,"The very nature of quantum physics puts limitations on what can be precisely known at any given time. As a result, probability is used as a way to most effectively describe many of a particle's fundamental properties. Wigner quasi-probability distributions are useful for determining the relationship of the probabilities of the position and momentum of a particle in a potential well. In this project, we studied the Wigner distributions of the biharmonic oscillator and the asymmetric linear well potential wells. Since the particle is more likely to be found on the side of ""weaker"" potential energy, the behavior of the particle is different from a particle in a symmetric well. While this research is theoretical, the results provide a base for future research and help to shine light on real-life asymmetric potential wells.",Sponsored by Dr. Mario Belloni
Session:,Teaching Physics Around the World,Invited,Title:,The World Conference on Physics Education and Its Predecessors*,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200C,Date:,,<b> Time: </b>,6:00PM,<b> Author: </b>,"Dean Zollman, Kansas State University",<b> Co-Author(s): </b>,None,"Each year several international organizations sponsor conferences that focus on the teaching and learning of physics. In 2012 most of these organizations are working together to create the first World Conference on Physics Education in Istanbul, 1-6 July. This conference is envisioned to be somewhat different from a typical conference in which individuals present papers and posters. Instead, it will be a working conference that will help build collaborations related to physics education research and development. The World Conference is being organized by the Groupe International de Recherche sur l'Enseignement de la Physique (GIREP) and the International Commission on Physics Education (ICPE) and endorsed by Latin American Physics Education Network (LAPEN), the Multimedia in Physics Teaching and Learning Group (MPTL), the Asian Physics Education Network (AsPEN) and AAPT. The regular conferences of each of these groups have unique characteristics and goals. Thus, the World Conference will combine features from these meetings, but also be a unique effort. How these conferences led to the format for the World Conference and plans for combined meetings beyond the first World Conference will be discussed.","* At present, financial support for the World Conference is being provided by the International Union of Pure and Applied Physics and the European Physical Society."
Session:,PER: Student Reasoning,Contributed,Title:,Leveraging Embodied Cognition to Enhance Student Understanding of Angular Momentum,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200AB,Date:,,<b> Time: </b>,2:35PM,<b> Author: </b>,"Daniel J. Lyons, University of Chocago",<b> Co-Author(s): </b>,"Carly Kontra, Susan M. Fischer, Sian L. Beilock","A novel instrument for physics education research called the Torque Judgment Task (TJT) was developed to assess students' ability to determine the relative torques felt when tilting bicycle wheel gyroscopes, an apparatus commonly used in introductory physics courses to demonstrate properties of torque and angular momentum. Results from laboratory experiments involving dual-wheel gyroscopes show that individuals who play active roles in manipulating the gyroscope apparatus show more improvement on the TJT than those who participate solely as observers, especially on problems related to angular momentum vector addition and cancellation. A laboratory activity for introductory physics based around these experimental results was also designed in an effort to leverage theories of embodied cognition (the idea that our physical experiences can improve learning by grounding our understanding of abstract concepts -- e.g. torque and angular momentum -- in concrete physical terms) in teaching and learning about the vector nature of torque and angular momentum.",None
Session:,Computational and Online Tools for Teaching Physics,Contributed,Title:,Physics Educators as Designers of Simulation Using EJS Part 2,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200C,Date:,,<b> Time: </b>,8:50AM,<b> Author: </b>,"Loo Kang Lawrence Wee, Ministry of Education, Singapore",<b> Co-Author(s): </b>,None,"To deepen do-it-yourself (DIY) technology in the physics classroom, we seek to highlight the Open Source Physics (OSP) community of educators that engage, enable and empower teachers as learners so that we create DIY technology tools-simulation for inquiry learning. We learn through Web 2 online collaborative means to develop simulations together with reputable physicists through the open source digital library. By examining the open source codes of the simulation through the Easy Java Simulation (EJS) toolkit, we are able make sense of the physics from the computational models created by practicing physicists. We will share newer (2010-present) simulations that we have remixed from existing library of simulations models into suitable learning environments for inquiry of physics. We hope other teachers would find these simulations useful and remix them that suit their own context and contribute back to benefit all humankind, becoming citizens for the world.","website prior to the meeting http://www.phy.ntnu.edu.tw/ntnujava/index.php?board=28.0 Extension of Wee, L. K. (2010, 20 July). Physics Educators as Designers of Simulation using Easy Java Simulation (EJS). Paper presented at the American Association of Physics Teachers National Meeting Conference: 2010 Summer Meeting, Portland, Oregon, USA. video and paper can be found here http://weelookang.blogspot.com/2010/07/physics-educators-as-designers-of.html"
Session:,Introductory Physics Courses,Contributed,Title:,Kinetic Energy Can't Exceed Work Done,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 200AB,Date:,,<b> Time: </b>,9:50AM,<b> Author: </b>,"BHARAT LAL CHAUDHARY, All India Radio",<b> Co-Author(s): </b>,None,"The increase of mass with speed leads to the increase of force and an unusual increase of kinetic energy. In classical physics, force is defined as the rate of change of momentum. Momentum equals mass times velocty. In this case, mass always remains constant and velocity changes at a constant rate. Therefore, acceleration remains constant. Thus force, being the product of two constants, also remains constant. In relativistic mechanics also, the same definition of force holds, but here mass also varies. Both varibles vary at varying rates giving a variable equation of force, instead of a constant one. This relavistic equation of force gives an expression of kinetic energy which shows infinite value just at the speed of light, instead of at infinite velocity. This violates work energy principle, according to that kinetic energy can't exceed work done. Therefore, kinetic energy shown from the relativistic equation isn't physically realizable.",None
Session:,Posters PER,Poster,Title:,The Effects of Single-Sex Education on the Self-Efficacy of College Students Taking Introductory Physics - Part 2,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Ballroom A,Date:,,<b> Time: </b>,8:15PM,<b> Author: </b>,"Jennifer Blue, Miami University",<b> Co-Author(s): </b>,Mary E Mills,"Previous research has shown that young women can benefit from taking their science classes in single-sex classrooms and that women's colleges produce a disproportionate number of female scientists. There had been less research on the effects of single-sex education on young men. In the present study, which was Mary Mills' MS project at Miami University, we investigated the effects of single-sex education on the self-efficacy of college physics students by surveying students at four colleges. Quantitative data, presented at the Winter 2011 meeting, indicate that there is an interaction between the educational system and the sex of the respondent. This poster will briefly review that interaction and then present more detailed results of the five interviews that Mary Mills conducted.",None
Session:,Frontiers in Space Exploration,Invited,Title:,Exploring the Universe with the James Webb Space Telescope,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 202AB,Date:,,<b> Time: </b>,6:00PM,<b> Author: </b>,"Heidi B. Hammel, AURA",<b> Co-Author(s): </b>,None,"The James Webb Space Telescope (JWST) is NASA's next Great Observatory, the scientific successor to both the Hubble and Spitzer Space Telescopes. Its scientific equipment will include several cameras to produce amazing images in the tradition of Hubble. JWST will see the first galaxies to form in the universe, and explore how stars are born and develop planetary systems. It will examine planets around other stars to investigate their potential for life, and study planets within our own Solar System. This innovative telescope represents a major step forward in technology, with a segmented mirror three times larger than Hubble that operates a million miles away in the cold, dark environment of Earth's Lagrange 2 point. Dr. Heidi B. Hammel is one of the six Interdisciplinary Scientists for this cutting-edge facility. In her talk, she will give a sneak preview of JWST's anticipated science and discuss the telescope's current status.",None
Session:,Posters Lecture/Classrooms,Poster,Title:,Educational Materials Created by the Acoustical Society of America,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Ballroom A,Date:,,<b> Time: </b>,7:30PM,<b> Author: </b>,Wendy K. Adams,<b> Co-Author(s): </b>,None,"The Acoustical Society of America has recently been focusing effort on K-14 outreach through a partnership with the Optical Society of America and AAPT/PTRAs (Physics Teaching Resource Agents). This year the Acoustical Society has created a FREE activity kit for teachers and a website with activities for students and materials for teachers at http://exploresound.org. The material addresses the science of sound including physics, music, our ears, animal bioacoustics, architectural acoustics, underwater acoustics, speech and medical acoustics. We've also put together a poster series with guidebooks. All materials are research-based and tested with students. In this poster we will describe the type and breadth of material that's available and where to find it.",None
Session:,Teaching Science Writing/Writing in Science,Invited,Title:,Science Notebooks: Tools to Promote Student Scientific Thinking and Teacher Formative Assessment,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203C,Date:,,<b> Time: </b>,8:00AM,<b> Author: </b>,"Lezlie DeWater, Seattle Pacific University",<b> Co-Author(s): </b>,None,"To better engage students' minds in their hands-on science explorations, elementary teachers in Seattle Public Schools (SPS) have implemented a nationally recognized writing program as an integral component of a well-established kit-based program. Use of science notebooks and expository writing provide the modeling, scaffolding, and support that budding young scientists need to reflect critically on, and make meaning of, their science experiences. At the same time the writing provides teachers with insights into student thinking and informs classroom practice. Because of a close collaboration between the instructors of the science methods courses at Seattle Pacific University and the SPS Science Program, participation in Seattle?s exemplary science writing workshops for inservice teachers is extended to all elementary teacher candidates. Strategies, student writing samples, and writing templates provided allow SPU students to implement science notebooks in their intern assignments. Examples of such strategies and student writing will be shared in this talk.","Footnote: Rupp-Fulwiler, B., (2011) Writing in Science in Action: Strategies, Tools, and Classroom Video, Heineman, (2007) Writing in Science: How to Scaffold Instruction to Support Learning, Heineman * Supported in part by NSF DRL 0822342 and the Seattle Pacific University Science Initiative."
Session:,Teaching with Technology,Contributed,Title:,Simulations vs. Real Equipment,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203C,Date:,,<b> Time: </b>,2:35PM,<b> Author: </b>,"Wendy K. Adams, University of Northern Colorado",<b> Co-Author(s): </b>,Cynthia Galovich,"Student response to simulations in laboratories has been very positive at the University of Northern Colorado. In fact, the response has been too positive. The simulation program 5Spice is being used in conjunction with real equipment in an upper-division electronics course for physics majors, and PhET Interactive Simulations have been integrated into the Introductory Algebra-based physics course. In both courses students prefer working with the simulations over real equipment. Studies have shown that PhET simulations are more effective for conceptual understanding; however, there are many goals of hands-on labs that simulations do not address, for example, specific skills relating to the functioning of equipment. In this talk we'll present data on student response to labs and discuss our goals for each of these laboratories. We believe it may be most effective to use a combination of simulations and real equipment but order matters.",None
Session:,Posters Other,Poster,Title:,Speed Limit Applies only for a Charged Particle,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Ballroom A,Date:,,<b> Time: </b>,8:15PM,<b> Author: </b>,"BHARAT LAL CHAUDHARY, ALL INDIA RADIO",<b> Co-Author(s): </b>,None,"'We have experimental evidence not with spaceships but elementary particles in particle accelerators that we can't accelerate an elementary particle beyond the speed of light whatever may be the amount of input power."" For explaining this, I have combined two elementary equations of electrical engineering. Main equation shows current in an inductive circuit and the other current in a conductor or beam in terms of the number of charged particles, the amount of charge on each particle, their velocity and the cross sectional area. Finally, we get an equation whose solution gives the velocity in terms of applied voltage, the circuit elements, the number of charged particles, the amount of charge on each particle and the cross sectional area. The denominator contains the quantity of charge. If it is zero(condition for a charged particle), velocity becomes infinite, otherwise not. keywords: elementary particles, spaceships, light, velocity, equation. PACS: 03.50.z(classical field theories), 41.85.Ja(particle beam transport)",A brief histoty of time by Stephen Hawking p-201
Session:,Physics Education Research Around the World,Invited,Title:,High School Students Face Superconductivity,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203C,Date:,,<b> Time: </b>,1:15PM,<b> Author: </b>,"Lorenzo Santi, University of Udine",<b> Co-Author(s): </b>,None,"Superconductivity is one of the most important discoveries of modern physics both for interpretation and for its important technological applications. We designed a didactic path to address, on a phenomenological basis, the main electrical and magnetic properties of superconductors. A set of over 40 experiments and relative tutorials were realized with low and high level technologies, within the European projects MOSEM and MOSEM2. Different experiments have been carried out proposing the educational path to more than 300 students. From written tutorials, questionnaires and monitoring elements, positive learning curves of students on the recognition of diamagnetism and zero resistivity of a superconductor emerged.",None
Session:,Teaching methods for physics teacher preparation II,Contributed,Title:,Integrating Complementary Modes of Representation through Digital Video Analysis,Meeting:,"2012 Winter Meeting: Ontario, California",Location:,Room 203C,Date:,,<b> Time: </b>,2:00PM,<b> Author: </b>,"Richard P. Hechter, University of Manitoba",<b> Co-Author(s): </b>,None,"Pre-service physics teacher education courses are the home of transformative experiences aimed toward developing teacher identity and efficacy, and pedagogical strategies and decision-making through the context of K-12 physics concepts and curriculum. Within these courses, insight into best teaching practices that evoke meaningful learning suggests the inclusion of explicit integration of complementary modes of representation of physics phenomena, concepts, and data, be an explicit part of physics teachers' pedagogical approach. This presentation will present preliminary research that explores pre-service physics teachers' current positioning within, and projected future use of, multiple forms of representation through infused technology within the physics classroom. Specifically, pre-service teacher insight of the overlapping integration of the symbolic, numerical, graphical, and visual modes of representation through the use of Ipad technology and digital video analysis will be discussed.",None
