Session:,,Poster,Title:,Statistical Analysis of Students' Voting Data in an E&M; Course,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Wednesday, Aug. 10",<b> Time: </b>,9:30AM,<b> Author: </b>,"Pengfei Li, Ohio State Univ.",<b> Co-Author(s): </b>,"Lei Bao, Neville W. Reay, Jing Wang","Voting Machine (VM), an in-class polling system was used as a lecture instrument to teach students in an introductory mechanics and electromagnetism class in Ohio state University. We developed a method of three-question sequence as formative assessment tool to facilitate students working through their conceptual change processes. In this poster, we will discuss statistical analysis of students' data on voting machine questions and exams.",None
Session:,,Contributed,Title:,Computer-Mediated Collaboration in an Inquiry-Based Laboratory*,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Skaggs 210,Date:,"Monday, Aug. 8",<b> Time: </b>,2:45PM,<b> Author: </b>,"Wally Axmann, Wichita State Univ.",<b> Co-Author(s): </b>,None,"Recent changes by our College of Education required the creation of an inquiry-based science course for education majors. Our department volunteered to create such a course adapted from existing inquiry-based materials. To reduce the faculty time-load of this course and (hopefully) improve instruction, laboratory manuals and student laboratory notebooks were replaced by a web-browser based system. Students read experimental procedures, questions, problems, etc---displayed as webpages; perform hands-on experiments with simple equipment; and record their results, answers, comments, ideas, etc---in blank fields provided on the same web pages. Collaboration is encouraged by allowing students to view the work of other students (but only after they have done the work themselves) and to hold ongoing discussions by writing additional questions, comments, and replies. We will describe the details of this system as well as student and instructor perceptions of the course and ideas for future improvements.",*Funded in part by Information Technology grants from the State of Kansas and from Wichita State Univ.
Session:,,Poster,Title:,Teaching Scientific Methods Using Peer Review,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Tuesday, Aug. 9",<b> Time: </b>,10:00AM,<b> Author: </b>,"Timothy J Moran, Bowling Green State Univ.",<b> Co-Author(s): </b>,Stephen J. Van Hook,"A class centered on student design of experiments and peer review of the resulting reports is described. Thirteen students in an honors seminar section of an introductory physics class designed experiments to test various types of paranormal phenomena. Each experimental report was evaluated and ranked by several other students. To give students experience in interpreting controversial results, they were first instructed to slant their experimental reports toward either a paranormal interpretation or a non-paranormal interpretation. Then students evaluated each others' reports using a commentary and ranking form. Student satisfaction was high, even after students received both written and verbal criticism from peers. Survey and interview data obtained after the class indicated an increase in student confidence in their ability to evaluate media science reports.",None
Session:,,Poster,Title:,TIR's Can Retain Physics Teachers,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Monday, Aug. 8",<b> Time: </b>,10:30AM,<b> Author: </b>,"Michael Wolter, Muncie Central H.S.",<b> Co-Author(s): </b>,None,The Physics Teacher Education Coalition has implemented a national model for improving the instruction of pre-service physics and science teachers and for improving the retention of in-service teachers. The key component of this project is the Teacher in Residence (TIR). One of the responsibilities of the TIR is to provide conceptual mentoring to novice in-service physics/science teachers. The ultimate goal of this mentoring is to improve the retention rate of novice physics teachers. Data supporting the success of the TIR mentoring model and its impact on retention will be provided.,None
Session:,,Contributed,Title:,The Effect of Test Types on Sex-Based Performance Difference*,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,ASB 210,Date:,"Monday, Aug. 8",<b> Time: </b>,9:45AM,<b> Author: </b>,"Mark McKinnon, Univ. of California, Davis",<b> Co-Author(s): </b>,None,"Research over the last few decades has shown that, in general, females and males are cognitive equals. Yet, for the most part, males still out-perform females in science classes. We have observed more than ten thousand students over the past decade in the UC Davis Introductory Physics course, a program radically restructured away from a traditional class. The sex-based difference in test scores is considerably smaller than in UC Davis' previously taught traditional physics course. However, some performance differences remain. We present findings that show that the types of test items (problem solving, qualitative analysis, graphical generation and interpretation, etc.) affect sex based performance differences.","*Sponsored by Wendell Potter, UC Davis"
Session:,,Contributed,Title:,Physics Education in Brazil,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,OSH Auditorium,Date:,"Monday, Aug. 8",<b> Time: </b>,10:00AM,<b> Author: </b>,"Alexandre Frohlich, Missouri Military Academy",<b> Co-Author(s): </b>,None,"The Brazilian Law about Science Education, teachers' employment relationship and daily reality in both, private and public schools will be briefly analyzed in order to give audience members the necessary understanding about the state of Physics Education in Brazil. The curriculum, classroom practice, and assessment of physics will be discussed and analyzed taking into consideration how college entrance exams shape the entire educational process. The perspective adopted will be based on my own experience as a physics teacher for 11 years in private schools in Rio de Janeiro, Brazil. Alexandre Frohlich attended College at the Federal University of Rio de Janeiro where he earned a Bachelor's Degree and a Teaching Certification. From 1991 to 2002 Frohlich taught physics in college preparatory private schools. From 2002 to 2004 he attended graduate school at the University of Missouri-Rolla earning a Masters of Science Degree. Presently he is a faculty member of Missouri Military Academy",None
Session:,,Invited,Title:,Cold Science: Astronomy from the South Pole,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,OSH 202,Date:,"Wednesday, Aug. 10",<b> Time: </b>,8:30AM,<b> Author: </b>,"Christopher Martin, Oberlin Coll.",<b> Co-Author(s): </b>,None,"From the very bottom of the Earth a band of intrepid astrophysicists have been exploring the wonders of the universe. Braving temperatures below -100 F (200 Kelvin) during the six months of continuous darkness, they have built and operated a series of telescopes and instruments to study the big bang, neutrinos, and star formation. Pack your bags (and your parkas) and let me take you on a journey to the bottom of the world. As I describe the discoveries we've made on the frontiers of astronomy, I'll also give you a feeling for what it is like to live on one of the last frontiers of the Earth.",None
Session:,,Contributed,Title:,Three-Dimensional Simulations: The Photoelectric Effect and Young's Experiment with Photons,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 104,Date:,"Tuesday, Aug. 9",<b> Time: </b>,9:15AM,<b> Author: </b>,"John Foley, Mississippi State Univ.",<b> Co-Author(s): </b>,"Peter J Gilbert, Karolina A Sarnowska, Taha Mzoughi","WebTOP (http://webtop.msstate.edu) is a web-based, three-dimensional, interactive software package designed to help teachers teach optics and students learn optics. In this talk the two newest WebTOP modules are showcased. In the Photoelectric Effect module, a beam of light is incident upon a metal plate, and the ejected photoelectrons travel towards a second plate. The user can change the wavelength and intensity of the light, the work function of the metal, and the potential difference across the plates. In the Two Slit-Photons module a beam of light is incident upon two slits, and the arrival of the individual photons at an observation screen are depicted. The user can change the wavelength of the light, the number of photons per second incident upon the slits, the duration of the experiment, and the width and separation of the slits. (WebTOP is sponsored in part by NSF grant DUE 0231217.)",None
Session:,,Poster,Title:,TIR's Belong on University Campuses,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Monday, Aug. 8",<b> Time: </b>,10:30AM,<b> Author: </b>,"Michael Wolter, Muncie Central H.S.",<b> Co-Author(s): </b>,None,"The Physics Teacher Education Coalition has implemented a national model for improving the instruction of pre-service physics and science teachers and for improving the retention of in-service teachers. The key component of this project is the Teacher in Residence (TIR). One of the responsibilities of the TIR is to facilitate the long-term collaboration between the physics department, the science education department, the general education department, and the public schools. Data supporting the importance of the TIR to the university and their impact on the level of collaboration will be provided.",None
Session:,,Contributed,Title:,Video Analysis Using Visual Basic in Excel,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 102,Date:,"Monday, Aug. 8",<b> Time: </b>,9:30AM,<b> Author: </b>,"Justin L Kay, Brigham Young Univ - Idaho",<b> Co-Author(s): </b>,Stephen B Turcotte,"Frame by frame video analysis can be a useful tool for both measuring and understanding motion. Microsoft Excel and Visual Basic macros have the power to do this but are sometimes so complex that they are hard to manipulate. In this presentation, methods of constructing the analysis software will be described and a documented program will be given. This will make it possible to use video analysis programs for a variety of undergraduate physics labs.",None
Session:,,Invited,Title:,Earth Science Issues Confronting Utahns over the Next Decade*,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 103,Date:,"Tuesday, Aug. 9",<b> Time: </b>,8:15AM,<b> Author: </b>,"Rick G Allis, Utah Geological Survey",<b> Co-Author(s): </b>,None,"Utah is resource-rich, but continued growth will put extra pressure on competing land uses. We have demands for more energy supplies (coal, oil, and gas), increased groundwater supplies, urban expansion into hazardous locations, as well as a need to protect our spectacular environment. In 2001, production of natural gas became Utah's leading geologic commodity, replacing coal and copper, which have underpinned Utah's economy through most of the twentieth century. Sixty percent of Utah's public supply of water is from groundwater, and increasing consumption is challenging the definition of sustainable yield from our strategic aquifers. Consumption patterns of both energy and water are going to have to change in the years ahead. Increased conservation, energy efficiency practices, use of alternative or non-traditional energy sources, and new technologies for cleaner coal combustion and carbon sequestration are issues that we will all have to grapple with.",*Sponsored by John L. Roeder
Session:,,Contributed,Title:,Yes! High School Students Can Do Real Scientific Research,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 104,Date:,"Tuesday, Aug. 9",<b> Time: </b>,2:00PM,<b> Author: </b>,"Beth Marchant, Univ. of Notre Dame",<b> Co-Author(s): </b>,None,A component has been added to the QuarkNet,1. QuarkNet is funded through the National Science Foundation and the Department of Energy.
Session:,,Contributed,Title:,Improving Learning and Measuring Success of Underrepresented Groups in Physics,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,ASB 210,Date:,"Monday, Aug. 8",<b> Time: </b>,10:00AM,<b> Author: </b>,"Suzanne White-Brahmia, Rutgers Univ.",<b> Co-Author(s): </b>,None,"The Extended Physics program at Rutgers University has been successfully improving the learning and degree completion of students from groups underrepresented in STEM majors (science, technology, engineering and mathematics) for over 15 years. I will discuss the main reasons that women and some ethnic minority groups are underrepresented and how we can help, emphasizing the importance of discipline-specific reforms in attaining equitable representation in STEM professions. I will also discuss the more fundamental questions of how we define success in our physics courses and whether our assessment instruments are measuring this success.",None
Session:,,Contributed,Title:,Professional Development Courses for K-12 Teachers: Residence and Distance Learning,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Skaggs 210,Date:,"Monday, Aug. 8",<b> Time: </b>,2:30PM,<b> Author: </b>,"Stephen T Thornton, Univ. of Virginia",<b> Co-Author(s): </b>,Richard A Lindgren,"We continue developing physical science/physics courses for K-12 teachers, including residence and distance learning courses required for our Master of Arts in Physics Education (MAPE) degree. We now have 17 graduate 600-level courses expressly designed for K-12 teachers, 14 of which are regularly taught. Many of our students (teachers) seek increased content, physics endorsement, and recertification, and a growing number are seeking our MAPE degree. Seven of the courses are taught every year via distance learning. For details see our website at http://www.k12.phys.virginia.edu. Two new courses for K-6 teachers on physical science begin in September 2005 by distance learning. We have various methods by which we present distance-learning courses, but most utilize videotaped lectures of our most popular undergraduate courses that are edited and copied on CDs for home viewing. Homework and exams are given on WebAssign. We will summarize our courses and present enrollment and graduation data.",None
Session:,,Poster,Title:,The Haunted Physics Laboratory as an Outreach Opportunity,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Tuesday, Aug. 9",<b> Time: </b>,10:00AM,<b> Author: </b>,"Patricia Sievert, Northern Illinois Univ.",<b> Co-Author(s): </b>,None,"Frontier Physics, the outreach arm of the Department of Physics at Northern Illinois University, has developed a Haunted Physics Laboratory that draws hundreds of people each fall. We use the Halloween/Haunted theme to draw families to campus and hands-on physics activities to increase their knowledge of and enthusiasm for physics. The Haunted Lab has come a long way from our first just 2 years ago, put together with duct tape and apparatus rods. Last year we utilized a grant from AAPT's Bauder Fund to construct more durable exhibits. This summer we are utilizing a WYP Physics on the Road Grant from the American Physical Society and student workers to convert the Haunted Lab to a traveling exhibit that will visit 3-4 community college campuses this fall in addition to our NIU program. I will share some of our favorite exhibits and construction techniques. For more information, visit http://www.physics.niu.edu/frontier",None
Session:,,Invited,Title:,High School Research for Everybody Using Project-Based Learning,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,OSH Auditorium,Date:,"Monday, Aug. 8",<b> Time: </b>,8:30AM,<b> Author: </b>,"Bruce Oldaker, Rye Country Day School",<b> Co-Author(s): </b>,None,"We report on a new system of high school-based research in the U.S. that can lead to participation in an international physics competition. This system has been developed extgensively in Eastern Europe, the countries of the Former Soviet Union, and a few others. The culmination of this system is the International Young Physicists Tournament (IYPT) each summer. The differences between the IYPT and the more famous IPhO will be addressed in the preceeding talk. Our planned implementation of the IYPT research system for the U.S. envisions not only the annual selection and preparation of the U.S. team for the IYPT, but use of IYPT methodologies for U.S. high school physics teachers and students, particularly those schools that emply project-based learning.",None
Session:,,Contributed,Title:,"Learning the ""Game"" of Science",Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 102,Date:,"Wednesday, Aug. 10",<b> Time: </b>,9:15AM,<b> Author: </b>,"David Maloney, Indiana Univ.-Purdue Univ. - Fort Wayne",<b> Co-Author(s): </b>,None,"One of the often stated goals of science courses is to help students get an idea of the ""nature of science"" and what distinguishes it from other fields of study. This talk will describe a technique, suggested by a statement in the first volume of the Feynman Lectures, for using abstract strategy games to help the students gain insights to how science works. The technique is quite flexible and can be adjusted to be simple, taking a class period or less, or to be more challenging where several periods are needed. Different aspects of the nature of science can also be highlighted by what game is used and how the activity is structured.",None
Session:,,Contributed,Title:,Technology for Peer Instruction I,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 105,Date:,"Tuesday, Aug. 9",<b> Time: </b>,2:45PM,<b> Author: </b>,"Martin Vogt, Harvard Univ.",<b> Co-Author(s): </b>,Eric Mazur,"The Interactive Learning Toolkit (ILT) is a tool to implement innovative teaching ideas such as Peer Instruction and Just in Time Teaching, and to monitor students' learning. It incorporates a large Concept Test (CT) database and provides the opportunity to easily integrate CTs into lectures. This talk will discuss the integration of the content management of the ILT with the Interactive Classroom features of BQ, a software developed at Erskine College. Student responses using IR clickers, wireless laptops, PDAs and cell phones are combined to give the instructor immediate feedback on student understanding. The ILT provides a statistical analysis of all student responses as well as of individual student data. The first step of the integration has been tested in a large introductory physics course at Harvard University. Results of this test are presented and future integration steps will be discussed.",None
Session:,,Invited,Title:,"The Interactive Web: Learning by Doing, or Just Doing?*",Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 103,Date:,"Monday, Aug. 8",<b> Time: </b>,9:30AM,<b> Author: </b>,"James Harold, Space Science Institute",<b> Co-Author(s): </b>,None,"There's no question that the web has become a powerful tool in informal education, providing learners with unprecedented access to information. But over the last few years the web has learned a new trick: it has become interactive. Web visitors can explore environments, play games, and run simulations. This is of tremendous interest to the informal education world. After all, a tenet of science centers is that interactive experiences are key components of effective learning. Ergo, the interactive web is now in some ways comparable to science centers. But is it? Can the lessons of the museum world be extended to the web? Who are the audiences? What and how do they learn? And how are we going to find out? This talk will summarize some of the research and evaluation programs that are attempting to address these questions.",*Sponsored by Isidoras Doxas
Session:,,Contributed,Title:,Reshaping Curriculum to Improve Student Understanding of Quantum Tunneling*,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 104,Date:,"Tuesday, Aug. 9",<b> Time: </b>,8:30AM,<b> Author: </b>,"Jeffrey Morgan, Univ. of Maine",<b> Co-Author(s): </b>,Michael C Wittmann,We are investigating student understanding of quantum tunneling through a potential energy barrier. Research on this and other topics has informed the development of an introductory quantum physics course for non-science majors.,"*Sponsored in part by NSF grant #DUE 0410895. 1. Michael C. Wittmann, ""Concepts and Epistemologies in a General Education Quantum Physics Course,"""
Session:,,Poster,Title:,Student Understanding of Vectors on Entry to University Physics,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Wednesday, Aug. 10",<b> Time: </b>,9:30AM,<b> Author: </b>,"Vern Lindberg, Rochester Inst. of Tech.",<b> Co-Author(s): </b>,None,Student mastery of vector concepts is vital in physics.,"1. N. L. Nguyen and D. Meltzer,"
Session:,,Invited,Title:,Modeling Students' Conceptual Understanding of Scientific Phenomena,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,OSH Auditorium,Date:,"Tuesday, Aug. 9",<b> Time: </b>,1:45PM,<b> Author: </b>,"Rebecca Lindell, Southern Illinois Univ. Edwardsville",<b> Co-Author(s): </b>,None,"Often the most difficult concepts to teach, are the ones where many students enter the classroom with an unscientific understanding of the phenomenon. According to cognitive scientists to promote conceptual change between an alternative understanding and scientific understanding, researchers need to first have a through understanding of the different schemas individuals possess, as well as how deeply rooted and how structured these schemas are. To obtain this deep understanding concerning one phenomenon, lunar phases, the Lunar Phases Concept Inventory (LPCI) was administered to thousands of college students across the U.S. and Canada before and after instruction on lunar phases. By applying the theories of Model Analysis, Ordering, Knowledge Spaces and Artificial Neural Networks to the LPCI national database, we are in the process of modeling the structure of students' schemas, how consistently these schema are utilized, as well as the prerequisite relations among the different parts of the schemas.",None
Session:,,Poster,Title:,A New Twist on Uniform Circular Motion,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,Ballroom Corridor,Date:,"Wednesday, Aug. 10",<b> Time: </b>,9:30AM,<b> Author: </b>,"Laura Van Wormer, Hiram Coll.",<b> Co-Author(s): </b>,Mark P Taylor,"Circular motion is one of the important concepts explored in introductory physics courses, yet students don't always completely understand their measurements nor the implications of and connections between those measurements. We wanted to have the students actually designing the experiment---within some guidelines. We suggested a functional relationship between the theoretical quantities of acceleration and speed, gave the students some information about the apparatus and about some of the final data we wanted to see, then let them go. What I'll share with you are the pre-lab and lab instruction sheets that we developed, our goals for student learning of content as well as student development in terms of independent thinking and some general observations gleaned from their lab notebooks.",None
Session:,,Contributed,Title:,Algebra for All?: A Small-College Strategy,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,OSH 202,Date:,"Tuesday, Aug. 9",<b> Time: </b>,9:00AM,<b> Author: </b>,"Gary W Turner, Morningside Coll.",<b> Co-Author(s): </b>,Dave Slaven,"A strategy, in which all STEM students first take an algebra-based physics sequence, is being tested. Students who would normally take calculus-based physics take an additional course, Calculus Applications in Physics, during the 2nd-half of each semester. The model is based on the IB and GCE strategies, in which STEM students usually complete a rigorous algebra-based physics sequence before university. This structure allows us to separate the concept-driven physics course from the mathematically driven calculus applications, and gives students more focused time to cover discipline-appropriate material. This model makes more efficient use of a limited number of available teaching hours, and is particularly suited to small college environments with low enrollment. We will be presenting an overview of the course sequencing, showing how physics, calculus, and calculus-applications mesh together into one sequence, with preliminary observations from the first year. Samples of IB work will be included as an exemplary algebra-based sequence.",None
Session:,,Contributed,Title:,Technology for Peer Instruction II,Meeting:,"2005 AAPT Summer Meeting: Salt Lake City, UT",Location:,EMCB 105,Date:,"Tuesday, Aug. 9",<b> Time: </b>,3:00PM,<b> Author: </b>,"William Junkin, Erskine Coll.",<b> Co-Author(s): </b>,None,"The BQ program (http://www.erskine.edu/bq) has been expanded to make this free software more flexible. It has been used for In-Class polling for Peer Instruction in a large physics class at Harvard University (see ""Technology for Peer Instruction I""). My presentation will give some details about the components of BQ which were used to obtain data, display responses, and transfer these responses into the ILT (Interactive Learning Toolkits) database. I will include information about how the responses were received and handled as students used a mixture of IR keypads (PRS remotes), WiFi enabled laptops, and cell phones. The results of this project will be described along with plans for future development.",None
