Session:,,Poster,Title:,Acceleration of Light at Earth's Sudrface,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Richard A Mould, State Univ. of New York at Stony Brook",<b> Co-Author(s): </b>,None,General relativity requires that light traveling upward or downward at the earth?s surface has an acceleration equal to +2g.,None
Session:,,Poster,Title:,Tweaking General Physics Lab for the Pre-Med Student,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Marta L Dark, Spelman College",<b> Co-Author(s): </b>,"Sharah Yasharahla, Taha Yarahmad, Natarajan Ravi","Several minor changes were implemented in our General Physics labs during the academic year. The instructors were motivated by our pre-medical students to make physics lab more accessible and more interesting. Two instructors were new to Spelman College, and they encouraged flexibility and continued evaluation of the laboratory. Some of the changes included decreasing the number of labs performed in a semester, reassessing the pre-lab lecture, and introducing a physics and medicine connection each week. We believe these changes were beneficial to both students and instructors. We observed the ?frustration factor? of the students decrease during the fall semester. Students who enrolled in both semesters at Spelman appeared to do better in General Physics II, than students who enrolled elsewhere for the fall and returned to Spelman in the spring. Enrollment continues to be high (for our department) and we expect to have five full lab sections for fall 2006.",None
Session:,,Poster,Title:,Scanning Tunneling Microscopy in the Undergraduate Classroom,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Malory M Peterson, Univ. of Northern Colorado",<b> Co-Author(s): </b>,"Kimberly Pacheco, Courtney Willis","Atomic scale is something that is often foreign to undergraduates in introductory classes. With the help of nanotechnology and Scanning Probe Microscopy (SPM), sizes and shapes of atoms and molecules are discovered in the undergraduate classroom. Labs and activities have been created in order to assist the students in their understanding of how SPM, especially the Scanning Tunneling Microscope (STM), work in order to create images on the atomic scale. Activities on scanning and indirect observation help to create a deeper understanding of how the STM functions. Hands on experiences allow the students to use the STM and create their own images. By creating their own images, they problem solve issues with vibration isolation and tip cutting in order to create the best images possible. All of these activities are being developed in order to help students understand and get a clearer introduction of nanotechnology and the atomic length scale.",Sponsor-Courtney Willis
Session:,,Poster,Title:,Teaching Electromagnetic Induction in an Active-learning Class Environment,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Jaime Millan, Dyersburg State Community College",<b> Co-Author(s): </b>,None,"We present our method, activities and teaching material oriented towards implementing an active-learning class environment when teaching electromagnetic induction in a physical science or college physics course. It is shown how by involving the students in activities using magnets and coils, applets and information from the world wide web, together with conveniently designed written materials, learners gain a much better understanding of the basic physical principles and practical applications of electromagnetic induction than in the traditional lecture-lab approach.",None
Session:,,Poster,Title:,Open Source Physics Curriculum Material for Teaching Relativity,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Wolfgang Christian, Davidson College",<b> Co-Author(s): </b>,"Mario Belloni, Anne Cox","There are many reasons to create computer-based material for relativity. Special and general relativity are full of (apparent) paradoxes, and, like quantum mechanics, captivate students? interest in physics. Because relativity focuses on abstract concepts, visualization is especially valuable. This poster will report on the development of new Open Source Physics (OSP) simulations and curricular material created for the exploration of relativity. Examples, including the gravitational red shift and the trajectories of particles and light rays in the vicinity of non-spinning and spinning black holes, will be available on CD. OSP is an NSF-funded curriculum development project that is developing and distributing a code library, programs, and examples of computer-based interactive curricular material. The OSP code library, documentation, and sample curricular material can be downloaded from http://www.opensourcephysics.org/. Partial funding for this work was obtained through NSF grant DUE-0442581.",None
Session:,,Poster,Title:,Alternative Assessments in the Elementary and Middle school science class,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Richard J Zitto, Youngstown State Univ.",<b> Co-Author(s): </b>,None,Helping Elementary and Middle School teachers with topics and the inquiry method of teaching physical science was the main idea behind a grant for a two week program. This grant provided a week of working with topics in Chemistry using the ACS Iquiry Matters books and a second week addressing topics in Physics stressing ways to assess student progress by more than the paper and pencil tests. The idea of the physics part was to have the teachers create alternative assessment for their students in the K-8 environment. The teachers were to attend and present their work during the following school year (2005-2006) at one of the Youngstown Area Physics Alliance (YAPA) meetings. There were 17 inner city school teachers in the physics section and a small group was already using alternative assessment. This poster presentation will show what we did and the outcomes that we experienced.,None
Session:,,Poster,Title:,Absolute Zero and the Conquest of Cold,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Schine Panasci Lounge,Date:,"Sunday, July 23",<b> Time: </b>,6:30PM,<b> Author: </b>,"Jackie A Michalek, Society of Physics Students",<b> Co-Author(s): </b>,Katherine Zaunbrecher,"""Cool Physics,"" 2006 SOCK (SPS Outreach Catalyst Kit). Partnered with PBS Nova Spring 2007 program ""Absolute Zero and the Conquest of Cold, www.absolutezerocampaign.org, SPS will provide qualifying chapters a SOCK filled with experiments/demonstrations relating to the quest for absolute zero. This SOCK will inspire members to enlighten middle/high schoolers about the effect these exploratory results have on the physical world around us. Producing excitement, the Kit offers liquid crystal thermo-paper, mood rings, hand boilers, thermal-paks, a thermodynamic color experiment, and the ever-crowd-pleasing liquid nitrogen ice cream recipe. SPS Chapters will not only find this year's SOCK educational and informative, but also, stimulating and engaging for their target audiences.",Sponsor: Dr. Gary White
Session:,,Poster,Title:,Making Fourier Techniques Understandable to Beginners: What Works?,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"David H Kaplan, Southern Illinois Univ. Edwardsville",<b> Co-Author(s): </b>,M. Lenore Horner,"A major issue faced in physics education involves providing students with an understandable introduction to Fourier ideas in a manner that facilitates transfer of skills. Too frequently, the initial encounter with Fourier methods occurs in upper-level courses in which Fourier?s theorem is simply quoted and then rapidly applied to specialized problems. Often the novice is unable to distinguish between the new physics and the unfamiliar mathematics. A solution is to offer, not later than the second year, a dedicated course on the physics of waves that stresses Fourier methods. Such courses have been in existence for some time, but questions linger about how to introduce Fourier methods so as to maximize intuition and transfer ability. We describe techniques aimed at accomplishing these goals employed by one of the authors in a new Waves course at Southern Illinois University Edwardsville that has been taken by students of diverse disciplines.","Sponsored by Dr. Thomas Foster, Southern Illinois University Edwardsville."
Session:,,Poster,Title:,The 33-meter Pendulum: High-Precision Measurement of g,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Schine Panasci Lounge,Date:,"Monday, July 24",<b> Time: </b>,1:15PM,<b> Author: </b>,"Michael J Malak, Rensselaer Polytechnic Institute",<b> Co-Author(s): </b>,None,"By constructing a pendulum 33 meters long, and by analyzing high-resolution digital video of its motion, we can obtain a measurement of g [[ITALIC LOWERCASE G]] with a relative precision of about 10^-4 [[TEN TO THE POWER OF NEGATIVE FOUR]].",None
Session:,,Poster,Title:,The Student Teaching Experience from Both Sides of the Desk,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Stephen Hogan, Prairie Ridge H.S.",<b> Co-Author(s): </b>,Damian Simmons,"The student teaching experience provides multiple challenges to both the student teacher and the cooperating teacher. The different approaches and techniques to teaching challenges that can arise will be discussed: the importance of developing a cooperative relationship, the use of planning strategies, the appropriate use of available technologies, minimizing transitional effects, and having an authentic teaching experience?the key goals in any shared teaching experience.",None
Session:,,Poster,Title:,PhysicsQuest: Sparking Middle School Interest in Physics,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Schine Panasci Lounge,Date:,"Sunday, July 23",<b> Time: </b>,6:30PM,<b> Author: </b>,"Erin K McCamish, American Physical Society",<b> Co-Author(s): </b>,"Jessica Clark, Kendra Rand","PhysicsQuest is an educational competition designed by the American Physical Society for use in middle school classrooms. Because 2006 marks his 300th birthday, this year?s PhysicsQuest theme is Benjamin Franklin and his scientific discoveries. Participating students will decode a secret message from Ben using their results from four simple physics experiments. The secret message and prizes aim to motivate students to fully engage in the experiments, which are easily implemented through a teachers? manual and activity kit. Extension activities are also provided online to assist teachers who want to turn PhysicsQuest into a longer lesson. This program was well received by nearly 10,000 classrooms and science clubs last year, and we hope to make this year?s materials even better. The kits and contest are available free to sixth through ninth grade classes.",None
Session:,,Poster,Title:,A Road Less Travelled: Industrial Physicist to High School Teacher,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Christopher J Olszewski, Buffalo State College",<b> Co-Author(s): </b>,None,"I describe changes to my personal understanding of good physics teaching and learning as a result of participating in an alternate teacher certification program for high school physics teachers at the State University of New York (SUNY) - Buffalo State College (BSC). My perspective is that of a career-changing industrial Ph.D. physicist with 20 years experience in the telecommunications industry. Before this program, my initial conceptions of good teaching and learning were fairly traditional and based on my own experiences as a student, but my understanding of good teaching and learning were changed radically. I now believe that students should experience phenomena through multiple senses, student discourse and verbalization should be encouraged, and students should participate in unstructured and open-ended laboratory activities. Program elements of the BSC alternative certification program that fostered these changes are identified, including student-mode experiences, an emphasis on student discourse and whiteboarding, and guided reflections.",None
Session:,,Poster,Title:,Interactive Lectures with Clickers (Part II),Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"R. Daryl Pedigo, Univ. of Washington, Physics Dept.",<b> Co-Author(s): </b>,None,"This poster provides background information and data to support oral paper BE03, ""Interactive Lectures with Clickers: They are a 'H-ITT'"". Daily clicker questions and occasional interactive lecture worksheets were used in the lecture hall (up to 250 students) in an attempt to engage algebra-based introductory physics classes in active learning. Sample worksheet questions, with clicker results and exam question results are presented along with student survey data on the perceived value of the clicker system.",None
Session:,,Poster,Title:,I.T.S. Physics 2006: Impacting Student Learning Through Differentiation of Process and Product,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Wayne A Fisher, Charlotte Mecklenberg Schools",<b> Co-Author(s): </b>,None,"I.T.S. Physics is an innovative teaching strategy that gives students choices as to how they learn, allows them to assume ownership of their learning, and holds them accountable for what they learn. The role of the teacher is that of lesson designer, classroom consultant, and organizer of learning opportunities. Students are at the center of the learning experience, working individually or in small groups to complete a series of learning contracts. The end result is a student-centered classroom where students learn how to be self-reliant learners, producers of quality products, collaborative workers, and contributing members of a learning community.",None
Session:,,Poster,Title:,Problem Solving Skill Improvement from Scaffoldings in MasteringPhysics,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Young-Jin Lee, MIT",<b> Co-Author(s): </b>,"David J Palazzo, Rasil Warnakulasooriya, David E Pritchard",We present a study of the usefulness of scaffolding implemented in a web-based homework tutor MasteringPhysics. Problem solving skill of students and difficulty of problems were determined by applying Item Response Theory (IRT) to the first answers of students working on homework problems of introductory Newtonian physics course. The effect of scaffolding was measured by the change in problem solving skill on subsequent attempts at answering after using hints and/or feedback provided by the tutor. Problem solving skill increased significantly (0.67 - 1.76 standard deviation) after using various forms of scaffolding while decreased by 0.33 standard deviation when students used no scaffolding.,None
Session:,,Poster,Title:,Hands-on Activities in an Elective Physics Course for Liberal Arts Students,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Tetyana Antimirova, Ryerson Univ.",<b> Co-Author(s): </b>,None,"""Physics Answers To Everyday Questions?""is an elective course designed for liberal arts students. This course offers a non-conventional view of physics and encourages the students to recognize and appreciate the physical phenomena we encounter in our everyday life. The teaching is based on case studies of the phenomena we encounter and objects we use. What really keeps an airplane up? Why does your shower curtain cling to you? How does you microwave oven work?.. The course was introduced for the first time in Winter 2006. The students were encouraged to add their own topics. The course did not contain a formal laboratory component, but due to a small class size I was able to turn the lecture demonstrations into hands-on experiences for all students. We used everyday items and inexpensive toys. The course was very well received. The examples of hands-on activities and related materials will be discussed.",None
Session:,,Poster,Title:,Using Atmospheric Data to Teach Modeling and Curve Fitting.,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Joseph J. Trout, Drexel Univ.",<b> Co-Author(s): </b>,None,"Typically, the topic of oscillations is introduced with the example of a mass on a simple spring. The modeling techniques learned are useful data modeling techniques other areas. In the interest of providing students with real life data to practice these techniques, atmospheric data is considered. This paper consists of two parts. In part one, daily average, maximum and minimum temperature data, that is freely available on the on the internet, is used as an example of a driven system and trigonometric functions are used to model the data. This analysis includes finding the phase shift and the amplitude of the signal. The second part of this paper uses this data to open a discussion about global warming. It is not the goal of this section to prove the theory of global warming, but rather to to help students understand why it is is such a difficult theory to study.","William Press, Saul Teukolsky, William Vetterling, Brian Flannery. Numerical Recipes in C, Cambridge:Cambridge University Press, 2002 Mercel Leroux. Global Warming Myth or Reality? Praxis Publishing, Chichester, UK 2005"
Session:,,Contributed,Title:,The Affect of Activity Based Physics on Persistent Misconceptions,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Mark E. Markes, University of Nebraska-Kearney",<b> Co-Author(s): </b>,None,"FMCE pre and posttesting of algebra physics students at the University of Nebraska-Kearney during a recent FIPSE grant revealed an interesting result. When pre and posttests were compared for two instructors, one who taught activity based sections and another who taught traditional lecture sections, it was found the activity based sections scored significantly more posttest right responses than the lecture sections. However, it was also found that the number of wrong to same wrong responses was significantly less for the activity based sections while the number of wrong to different wrong responses was about the same. This implies, but does not prove, that activity based methods are better at teaching concepts for which students have pre-existing misconceptions. In this paper an analysis based on sampling theory is presented that supports the conclusion that the effectiveness of activity based physics sections was indeed higher for the wrong to same wrong questions.","Work supported by a University of Nebraska-Kearney, University Research and Creative Activity Grant."
Session:,,Poster,Title:,Some Issues of Test Utems That Affect Students' Serformance*,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Lin Ding, North Carolina State Univ.",<b> Co-Author(s): </b>,"Ruth Chabay, Bruce Sherwood","One on-going project in the PER group at NCSU is to evaluate how students who take the M&I; mechanics course understand work, energy and the energy principle. A standardized test on energy for the M&I; mechanics course is currently under construction. [1] Several issues on how some test items will affect students? performance have caught the researchers? attention. For example, whether items written in symbols are more difficult for students than the equivalent items written in numbers, and whether diagrams will assist or mislead students in answering the questions. Some puzzling but interesting results have been uncovered from our preliminary investigations. These results will be reported.","* Study supported in part by NSF 5-33494. [1]. Lin Ding, Ruth Chabay & Bruce Sherwood, ?Designing an assessment tool for Matter & Interactions mechanics course,? AAPT Announcer 35(2), 145 (2005)"
Session:,,Poster,Title:,Cosmology in the local Science Museum: Outreach and modern reaearch,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Carl Rosenzweig, Syracuse University",<b> Co-Author(s): </b>,Sam Sampere,"Syracuse University collaborated with the local science museum, the MOST, to build a cosmology exhibit. Physicists, commercial design students,teachers and museum personel supported by NSF worked together for this exhibit. Students learned about cosmology and physicists learned some design principles. The exhibit starts with an overview of the Universe and an introduction to large numbers and the great distances invovled in cosmology. A 2 foot glass sculpture of the Milky Way and a 3 foot hologram of dark matter were uniquely created for the exhibi. The most popular component is a giant calculator to calculate the length of a light year. The expansion of the universe is illustrated by a 3-D movie on a giant screen which can be viewed from several different galaxies, demonstrating that there is nothing unique to our terrestrial vantage point. We are hoping to develop lesson plans for visiting classes to use to enhance the class museum experience.",sponsored by Sam Sampere
Session:,,Poster,Title:,News Media as a Resource for Teaching Introductory Astronomy,Meeting:,"2006 AAPT Summer Meeting: Syracuse, NY",Location:,Sheraton Comstock,Date:,"Wednesday, July 26",<b> Time: </b>,10:15AM,<b> Author: </b>,"Andrew Morrison, Illinois Wesleyan Univ.",<b> Co-Author(s): </b>,None,"Students in an introductory astronomy course at Illinois Wesleyan University are required to find news articles related to astronomy and space science. Students typically find articles from online news sources such as Yahoo! News and cnn.com. The students discuss, in class, the news articles they have read. Questions about current events in astronomy and space science are included on quizzes and exams. In this poster we discuss the successes and challenges of using news media as a resource for teaching an introductory astronomy course.",None
Session:,,Contributed,Title:,"Correlations between student discussion behavior, attitudes, and learning",Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,Imperial C,Date:,"Tuesday, Jul.31",<b> Time: </b>,3:50PM - 4:00PM,<b> Author: </b>,"Gerd Kortemeyer, Michigan State University",<b> Co-Author(s): </b>,None,"An important result of physics education research is that students? learning and success in a course is correlated with their beliefs, attitudes, and expectations regarding physics. However, it is hard to assess these beliefs for individual students, and traditional survey instruments such as the Maryland Physics Expectations Survey (MPEX) are intended to evaluate the impact of one or more semesters of instruction on an overall class and improve teaching. We investigate the possibility of using the analysis of online student discussion behavior around randomized online homework as an indicator of an individual student's approach to physics. These discussions are not tainted by the effects of self-reporting, and are gathered in authentic non-research settings. We find that on an individual base, student discussions are a stronger predictor of success than MPEX outcomes. We also suggest how feedback from these online discussions can be used to improve in-class and online teaching and identify students-at-risk.",None
Session:,,Invited,Title:,The Acoustical Apparatus of Rudolph Koenig,Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,Auditorium I,Date:,"Tuesday, Jul.31",<b> Time: </b>,9:30AM - 10:00AM,<b> Author: </b>,"Thomas B Greenslade, Jr., Kenyon College",<b> Co-Author(s): </b>,None,"When he died in 1901, Rudolph Koenig was the premier maker of acoustic apparatus in the world. In that pre-electronic era, his apparatus was to be found in many physics departments in North America. The collection of apparatus that he brought to the Centennial Exhibit in Philadelphia in 1876 was sold, with part going to the United States Military Academy at West Point, and the remainder to the physics department at the University of Toronto. I have visited both collections and have photographed many examples of the apparatus that he used to generate and analyze acoustic signals.",None
Session:,,Contributed,Title:,Teaching without a Text,Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,Imperial E,Date:,"Monday, Jul.30",<b> Time: </b>,6:20PM - 6:30PM,<b> Author: </b>,"Beth Thacker, Texas Tech University",<b> Co-Author(s): </b>,None,"A talk about how textbooks are a version of telling, just like lectures, and how they minimize critical thinking, instead of helping develop it. An argument that the use of hand's-on, laboratory-based curricula and materials that do not use (or can be used without) a text are more effective at promoting critical thinking than the use of a text.",None
Session:,,Contributed,Title:,Inquiry-based Physics in the Freshman Physics Classroom,Meeting:,"2007 AAPT Summer Meeting: Greensboro, NC",Location:,Imperial F,Date:,"Monday, Jul.30",<b> Time: </b>,4:30PM - 4:40PM,<b> Author: </b>,"James C. Kernohan, Milton Academy",<b> Co-Author(s): </b>,None,"For the past three years, we at Milton Academy have taught an inquiry-based physics class to our ninth graders. I will present an overview of this class, outlining the topics we cover and those we omit, labs the student perform and the skills they learn. I will discuss the problems we have encountered and the steps we have taken to overcome them.",None
